filename,xmin,xmax,ymin,ymax,class,height,width
0000081.jpg,558,609,285,399,2,114,51
0000080.jpg,396,438,297,399,3,102,42
0000080.jpg,466,511,249,404,1,155,45
0000080.jpg,555,601,290,401,2,111,46
0000079.jpg,382,426,259,360,3,101,44
0000079.jpg,456,508,204,375,1,171,52
0000079.jpg,548,601,261,382,2,121,53
0000078.jpg,400,442,248,352,3,104,42
0000078.jpg,471,524,197,363,1,166,53
0000078.jpg,565,620,249,370,2,121,55
0000077.jpg,370,408,309,409,3,100,38
0000077.jpg,439,494,253,417,1,164,55
0000077.jpg,527,577,301,419,2,118,50
0000076.jpg,379,422,285,386,3,101,43
0000076.jpg,454,506,231,396,1,165,52
0000076.jpg,536,589,282,393,2,111,53
0000075.jpg,375,416,124,225,3,101,41
0000075.jpg,443,495,70,231,1,161,52
0000075.jpg,526,579,117,231,2,114,53
0000074.jpg,290,329,144,240,3,96,39
0000074.jpg,362,409,92,248,1,156,47
0000074.jpg,439,488,134,242,2,108,49
0000073.jpg,221,266,119,219,3,100,45
0000073.jpg,301,353,59,229,1,170,52
0000073.jpg,387,434,111,226,2,115,47
0000072.jpg,280,332,168,286,3,118,52
0000072.jpg,370,429,100,294,1,194,59
0000072.jpg,468,529,154,288,2,134,61
0000071.jpg,297,345,185,304,3,119,48
0000071.jpg,380,447,118,310,1,192,67
0000071.jpg,484,545,172,308,2,136,61
0000070.jpg,166,243,182,367,3,185,77
0000070.jpg,302,388,77,371,1,294,86
0000070.jpg,446,536,151,357,2,206,90
0000069.jpg,151,227,209,391,3,182,76
0000069.jpg,283,371,101,392,1,291,88
0000069.jpg,430,518,179,381,2,202,88
0000068.jpg,274,376,139,384,3,245,102
0000068.jpg,442,589,6,412,1,406,147
0000067.jpg,155,260,238,476,3,238,105
0000067.jpg,338,455,76,471,1,395,117
0000067.jpg,479,584,181,439,2,258,105
0000066.jpg,130,242,212,480,3,268,112
0000066.jpg,319,436,46,449,1,403,117
0000066.jpg,458,568,156,411,2,255,110
0000065.jpg,128,235,204,460,3,256,107
0000065.jpg,301,409,49,413,1,364,108
0000065.jpg,435,524,139,374,2,235,89
0000064.jpg,189,272,217,412,3,195,83
0000064.jpg,330,428,107,403,1,296,98
0000064.jpg,446,541,190,388,2,198,95
0000063.jpg,184,265,217,409,3,192,81
0000063.jpg,324,418,110,399,1,289,94
0000063.jpg,439,528,188,387,2,199,89
0000062.jpg,114,178,180,328,3,148,64
0000062.jpg,224,290,91,313,1,222,66
0000062.jpg,316,374,147,298,2,151,58
0000061.jpg,166,219,82,201,3,119,53
0000061.jpg,253,311,5,190,1,185,58
0000061.jpg,331,381,51,181,2,130,50
0000060.jpg,167,220,97,216,3,119,53
0000060.jpg,254,310,22,205,1,183,56
0000060.jpg,331,381,68,194,2,126,50
0000059.jpg,391,440,315,431,3,116,49
0000059.jpg,472,527,251,422,1,171,55
0000059.jpg,541,594,297,413,2,116,53
0000058.jpg,377,427,229,342,3,113,50
0000058.jpg,461,511,162,333,1,171,50
0000058.jpg,529,579,206,321,2,115,50
0000057.jpg,260,309,270,382,3,112,49
0000057.jpg,340,390,205,370,1,165,50
0000057.jpg,407,456,249,363,2,114,49
0000056.jpg,265,315,302,413,3,111,50
0000056.jpg,346,398,238,409,1,171,52
0000056.jpg,413,461,282,398,2,116,48
0000055.jpg,195,255,273,415,3,142,60
0000055.jpg,293,364,195,408,1,213,71
0000055.jpg,373,434,246,390,2,144,61
0000054.jpg,215,282,273,411,3,138,67
0000054.jpg,313,387,192,405,1,213,74
0000054.jpg,390,456,249,391,2,142,66
0000053.jpg,304,355,157,265,3,108,51
0000053.jpg,385,443,87,261,1,174,58
0000053.jpg,466,515,135,253,2,118,49
0000052.jpg,306,351,186,293,3,107,45
0000052.jpg,390,442,122,294,1,172,52
0000052.jpg,470,520,166,290,2,124,50
0000051.jpg,296,346,257,370,3,113,50
0000051.jpg,388,443,196,375,1,179,55
0000051.jpg,466,522,249,378,2,129,56
0000050.jpg,309,357,256,371,3,115,48
0000050.jpg,397,456,196,379,1,183,59
0000050.jpg,480,540,252,383,2,131,60
0000049.jpg,184,251,203,362,3,159,67
0000049.jpg,305,381,109,361,1,252,76
0000049.jpg,424,489,179,356,2,177,65
0000048.jpg,182,249,133,292,3,159,67
0000048.jpg,307,383,41,295,1,254,76
0000048.jpg,421,492,113,294,2,181,71
0000047.jpg,135,226,204,419,3,215,91
0000047.jpg,303,405,87,431,1,344,102
0000047.jpg,452,561,188,437,2,249,109
0000046.jpg,146,234,211,427,3,216,88
0000046.jpg,312,419,98,438,1,340,107
0000046.jpg,461,570,203,445,2,242,109
0000045.jpg,509,606,171,416,3,245,97
0000044.jpg,90,182,163,374,3,211,92
0000044.jpg,239,350,33,403,1,370,111
0000044.jpg,407,517,147,435,2,288,110
0000043.jpg,57,142,169,374,3,205,85
0000043.jpg,203,307,49,407,1,358,104
0000043.jpg,359,468,166,443,2,277,109
0000042.jpg,162,243,168,352,3,184,81
0000042.jpg,290,389,54,369,1,315,99
0000042.jpg,436,536,148,391,2,243,100
0000041.jpg,241,309,159,317,3,158,68
0000041.jpg,358,442,65,341,1,276,84
0000041.jpg,489,569,151,361,2,210,80
0000040.jpg,236,292,151,278,3,127,56
0000040.jpg,336,398,79,293,1,214,62
0000040.jpg,437,500,148,308,2,160,63
0000039.jpg,408,442,105,191,3,86,34
0000039.jpg,477,520,53,198,1,145,43
0000039.jpg,549,591,103,204,2,101,42
0000038.jpg,411,447,101,188,3,87,36
0000038.jpg,479,521,50,196,1,146,42
0000038.jpg,549,593,97,201,2,104,44
0000037.jpg,422,460,116,203,3,87,38
0000037.jpg,491,536,64,213,1,149,45
0000037.jpg,560,607,112,219,2,107,47
0000036.jpg,434,473,292,379,3,87,39
0000036.jpg,503,547,245,391,1,146,44
0000036.jpg,571,615,291,400,2,109,44
0000035.jpg,436,474,297,382,3,85,38
0000035.jpg,504,551,251,394,1,143,47
0000035.jpg,574,622,295,402,2,107,48
0000034.jpg,335,377,227,326,3,99,42
0000034.jpg,414,467,174,340,1,166,53
0000034.jpg,497,547,230,345,2,115,50
0000033.jpg,234,284,211,315,3,104,50
0000033.jpg,322,377,143,314,1,171,55
0000033.jpg,411,459,192,314,2,122,48
0000032.jpg,263,307,254,354,3,100,44
0000032.jpg,348,394,195,353,1,158,46
0000032.jpg,429,475,241,354,2,113,46
0000031.jpg,290,333,187,289,3,102,43
0000031.jpg,370,415,125,285,1,160,45
0000031.jpg,449,493,170,284,2,114,44
0000030.jpg,321,360,203,301,3,98,39
0000030.jpg,403,452,142,302,1,160,49
0000030.jpg,485,530,188,303,2,115,45
0000029.jpg,305,345,225,330,3,105,40
0000029.jpg,389,436,169,333,1,164,47
0000029.jpg,469,519,217,333,2,116,50
0000028.jpg,278,326,205,316,3,111,48
0000028.jpg,369,424,146,322,1,176,55
0000028.jpg,456,511,199,327,2,128,55
0000027.jpg,218,271,196,323,3,127,53
0000027.jpg,320,383,131,329,1,198,63
0000027.jpg,418,480,191,335,2,144,62
0000026.jpg,198,266,188,346,3,158,68
0000026.jpg,327,407,104,357,1,253,80
0000026.jpg,451,534,184,365,2,181,83
0000025.jpg,154,230,231,423,3,192,76
0000025.jpg,303,392,129,425,1,296,89
0000025.jpg,452,542,216,434,2,218,90
0000024.jpg,110,189,165,356,3,191,79
0000024.jpg,251,338,54,346,1,292,87
0000024.jpg,383,469,141,347,2,206,86
0000023.jpg,376,424,133,226,3,93,48
0000023.jpg,439,491,72,224,1,152,52
0000023.jpg,503,551,116,221,2,105,48
0000022.jpg,355,394,123,215,3,92,39
0000022.jpg,419,466,70,218,1,148,47
0000022.jpg,483,525,113,223,2,110,42
0000021.jpg,398,435,86,176,3,90,37
0000021.jpg,459,504,32,182,1,150,45
0000021.jpg,523,565,82,197,2,115,42
0000020.jpg,362,402,129,228,3,99,40
0000020.jpg,429,478,75,233,1,158,49
0000020.jpg,494,543,130,243,2,113,49
0000019.jpg,356,405,201,315,3,114,49
0000019.jpg,439,490,143,328,1,185,51
0000019.jpg,516,571,206,347,2,141,55
0000018.jpg,347,398,123,239,3,116,51
0000018.jpg,436,494,52,246,1,194,58
0000018.jpg,521,576,110,255,2,145,55
0000017.jpg,295,351,126,267,3,141,56
0000017.jpg,395,462,44,272,1,228,67
0000017.jpg,492,557,117,280,2,163,65
0000016.jpg,206,270,168,331,3,163,64
0000016.jpg,324,407,71,338,1,267,83
0000016.jpg,446,528,154,349,2,195,82
0000015.jpg,378,423,94,202,3,108,45
0000015.jpg,459,506,30,196,1,166,47
0000015.jpg,533,580,77,190,2,113,47
0000014.jpg,372,415,104,209,3,105,43
0000014.jpg,452,504,38,204,1,166,52
0000014.jpg,528,577,85,204,2,119,49
0000013.jpg,385,426,125,229,3,104,41
0000013.jpg,465,515,56,227,1,171,50
0000013.jpg,541,596,105,223,2,118,55
0000012.jpg,307,362,141,277,3,136,55
0000012.jpg,404,468,59,272,1,213,64
0000012.jpg,495,559,120,264,2,144,64
0000011.jpg,160,247,193,394,3,201,87
0000011.jpg,304,396,72,372,1,300,92
0000011.jpg,441,525,149,359,2,210,84
0000010.jpg,146,236,197,397,3,200,90
0000010.jpg,289,384,74,377,1,303,95
0000010.jpg,431,513,151,366,2,215,82
0000009.jpg,111,203,193,394,3,201,92
0000009.jpg,257,354,74,400,1,326,97
0000009.jpg,401,495,171,413,2,242,94
0000008.jpg,126,203,180,363,3,183,77
0000008.jpg,259,346,73,373,1,300,87
0000008.jpg,390,474,166,388,2,222,84
0000007.jpg,227,281,156,291,3,135,54
0000007.jpg,323,390,78,300,1,222,67
0000007.jpg,419,484,146,308,2,162,65
0000006.jpg,262,319,143,259,3,116,57
0000006.jpg,352,410,69,259,1,190,58
0000006.jpg,432,488,123,258,2,135,56
0000005.jpg,398,442,84,190,3,106,44
0000005.jpg,476,529,27,196,1,169,53
0000005.jpg,553,607,73,200,2,127,54
0000004.jpg,354,400,182,295,3,113,46
0000004.jpg,435,490,115,294,1,179,55
0000004.jpg,514,570,168,297,2,129,56
0000003.jpg,261,309,208,314,3,106,48
0000003.jpg,343,393,149,315,1,166,50
0000003.jpg,418,467,198,317,2,119,49
0000002.jpg,233,282,235,354,3,119,49
0000002.jpg,325,377,170,349,1,179,52
0000002.jpg,404,462,223,352,2,129,58
0000001.jpg,196,256,233,385,3,152,60
0000001.jpg,306,376,147,384,1,237,70
0000001.jpg,409,479,219,387,2,168,70
0000000.jpg,354,431,301,470,3,169,77
0000000.jpg,480,581,218,480,1,262,101
0000000.jpg,603,638,319,478,2,159,35
